loan_status,total_rec_prncp,sub_grade,emp_length,title,delinq_2yrs,loan_amnt,emp_title,inq_last_6mths,pub_rec,open_acc_6m,il_util,total_bc_limit,annual_inc,zip_code,addr_state,dti,mo_sin_old_il_acct,tot_coll_amt,inq_fi,total_cu_tl,bc_util,mort_acc,earliest_cr_line,last_credit_pull_d
Paid,1039.31,B2,10+ years,Debt consolidation,1,40000,Electrical Engineer,0,0,0,NA,103000,250000,305xx,GA,6.04,161,0,0,0,33.7,4,Dec-2000,Feb-2018
Paid,354.08,B4,5 years,Debt consolidation,0,15000,Lead Mail Clerk,3,0,3,28,5500,50000,711xx,LA,10.32,123,0,11,0,0,0,Mar-2007,Feb-2018
Paid,147.93,D2,6 years,Home buying,3,7000,Business Analyst,0,0,0,63,9800,87543,760xx,TX,23.02,225,0,0,8,52.4,2,Mar-1999,Feb-2018
Paid,246.81,A5,10+ years,Debt consolidation,0,10000,OWNER,0,0,0,61,11500,52000,480xx,MI,27.63,165,0,1,0,69.9,2,Apr-1989,Feb-2018
Paid,199.3,A4,NA,Other,0,8000,NA,0,0,0,47,1900,62000,328xx,FL,10.43,158,429,0,0,67.8,1,Mar-2003,Feb-2018
Paid,192.68,C1,10+ years,Credit card refinancing,0,16000,Software Developer,1,1,1,86,16700,93000,194xx,PA,24.74,201,0,3,3,69.1,3,Mar-2001,Feb-2018
Paid,293.29,C2,3 years,Credit card refinancing,3,25000,Operations Manager,2,0,2,96,33400,104000,334xx,FL,11.72,52,0,0,0,21,1,Jun-2000,Feb-2018
Paid,180.39,C4,5 years,Home buying,0,16000,Mailroom,0,0,0,38,2500,15000,012xx,MA,22.08,128,0,0,2,8.5,0,Jan-2005,Nov-2017
Paid,377.24,A3,6 years,Credit card refinancing,0,15000,Chef,1,0,2,84,44100,140000,334xx,FL,11.22,13,0,1,0,31.7,2,May-2003,Feb-2018
Paid,114.15,D2,6 years,Other,0,11000,ITA,1,0,0,NA,9000,42000,852xx,AZ,6.2,144,0,0,1,96.7,0,Dec-2005,Feb-2018
Paid,153.26,B3,NA,Credit card refinancing,0,12000,NA,0,0,1,NA,35100,48000,857xx,AZ,15.18,153,0,1,3,68.2,2,Apr-2000,Feb-2018
Paid,504.25,B4,10+ years,Credit card refinancing,0,40000,Service technician,1,0,0,50,35200,104000,917xx,CA,17.99,159,0,0,1,98.5,6,Feb-2001,Feb-2018
Paid,697.67,C4,NA,Other,0,31500,NA,0,0,0,76,10500,75000,334xx,FL,13.5,192,0,0,0,57.2,2,Jan-1986,Feb-2018
Paid,377.24,A3,10+ years,Debt consolidation,0,15000,Senior VOP,0,0,0,61,53600,300000,303xx,GA,18.82,159,0,0,6,48.6,4,Feb-1976,Feb-2018
Paid,301.06,C1,< 1 year,Debt consolidation,0,25000,Sales,1,1,1,73,37900,110000,080xx,NJ,36.5,90,0,0,1,63.6,2,Feb-2004,Feb-2018
Paid,148.44,F2,< 1 year,Debt consolidation,0,20000,Legal Assistant,0,0,0,112,2300,33000,253xx,WV,55.05,107,0,2,0,88.1,0,Dec-2008,Nov-2017
Paid,348.28,B5,5 years,Debt consolidation,0,15000,Teacher,0,0,0,61,20300,50000,270xx,NC,25.66,196,0,0,0,63.8,2,Aug-2001,Jan-2018
Paid,208.02,A5,1 year,Credit card refinancing,0,4200,deck assembly,0,0,2,NA,8500,28000,726xx,AR,6.22,26,0,1,0,43.1,1,Oct-1995,Feb-2018
Paid,310.37,C2,3 years,Debt consolidation,0,13700,OWNER,1,0,2,18,24200,36000,712xx,LA,56.46,91,0,6,0,77.1,0,Jul-2006,Feb-2018
Paid,296.18,A5,5 years,Debt consolidation,0,12000,Therapist,0,0,3,51,81500,60000,165xx,PA,16.86,172,0,1,0,39,0,Apr-1977,Feb-2018
Paid,82.02,E5,10+ years,Debt consolidation,0,10000,Senior Reporting Analyst,2,0,3,77,28800,63000,630xx,MO,23.73,171,67,0,0,33.2,1,Sep-2003,Dec-2017
Paid,54.55,C5,10+ years,Business,0,2500,Technician,1,0,2,97,6100,36000,325xx,FL,13.9,4,0,0,0,66.3,0,Apr-2007,Feb-2018
Paid,337.19,C1,4 years,Debt consolidation,0,28000,manager,0,1,0,78,12400,97000,235xx,VA,9.9,137,6789,1,0,7.2,0,Sep-2000,Feb-2018
Paid,347.3,C3,8 years,Credit card refinancing,1,30000,Civil Aviation Security Specialist,0,0,0,51,55300,95000,190xx,PA,18.79,146,0,0,0,61.4,0,Oct-2005,Feb-2018
Paid,126.97,A2,< 1 year,Debt consolidation,0,5000,forman,0,0,1,NA,12300,70000,065xx,CT,2.82,NA,0,0,0,26.9,0,Oct-2005,Feb-2018
Paid,439.15,C5,10+ years,Home improvement,1,40000,Nurse,0,0,4,35,17000,60000,765xx,TX,16.56,202,0,0,0,52.5,5,Apr-1996,Feb-2018
Paid,150.9,A3,10+ years,Credit card refinancing,0,6000,dept. mgr.,0,1,2,78,27800,36000,284xx,NC,16.34,78,0,1,0,22.7,1,Jun-2011,Feb-2018
Paid,388.13,B2,10+ years,Debt consolidation,0,30000,Senior Resident Inspector,1,0,0,68,58500,137500,540xx,WI,15.19,171,0,1,3,35.2,3,Dec-1999,Feb-2018
Paid,191.57,B3,5 years,Home improvement,0,15000,UNIX Admin III,1,0,1,42,70100,150000,945xx,CA,13.82,134,0,0,0,28,3,Mar-1997,Dec-2017
Paid,94.34,D5,NA,Other,0,10000,NA,1,0,1,NA,10600,70000,770xx,TX,5.49,NA,0,0,0,71.7,1,Mar-2003,Feb-2018
Paid,177.05,B4,2 years,Debt consolidation,0,7500,Legal Secretary,0,0,2,58,29700,76500,945xx,CA,17.49,30,2636,0,0,21.6,0,Jun-2007,Feb-2018
Paid,409.95,D4,4 years,Debt consolidation,0,20000,CONSTRUCTION MANAGER,2,0,5,52,46900,200000,290xx,SC,26.18,247,0,3,10,94.5,0,May-1997,Feb-2018
Paid,304.7,A2,10+ years,Other,0,12000,Mail Carrier,0,0,1,37,20000,70000,260xx,WV,13.89,168,0,0,0,34,4,Dec-2001,Dec-2017
Paid,177.74,A2,6 years,Debt consolidation,0,7000,area supervisor,0,0,1,44,40300,85000,088xx,NJ,16.38,161,0,2,5,14.2,2,Jul-2004,Feb-2018
Paid,208.97,B5,5 years,Debt consolidation,0,9000,Editor,1,1,0,36,29300,85000,100xx,NY,13.54,180,0,3,0,73.5,0,Feb-2000,Feb-2018
Paid,120.7,B1,3 years,Debt consolidation,1,5000,Librarian,0,0,3,62,27800,55000,761xx,TX,7.92,201,0,0,0,9.5,0,Jun-1987,Feb-2018
Paid,132.89,C4,10+ years,Other,0,6000,Print Production Coordinator,1,0,6,78,2800,39000,088xx,NJ,19.45,67,3272,6,0,10.9,0,Mar-2011,Feb-2018
Paid,1015.66,A2,2 years,Debt consolidation,0,40000,Business Analyst,0,0,2,45,248500,225000,957xx,CA,22.64,92,0,1,1,32.1,5,Jan-1979,Feb-2018
Paid,380.41,A4,5 years,Credit card refinancing,0,5600,Family Caseworker,1,0,1,92,19800,52000,114xx,NY,4.22,307,0,1,0,2.8,0,May-1992,Feb-2018
Paid,493.63,A5,10+ years,Credit card refinancing,0,20000,RN,0,0,1,53,60000,147000,450xx,OH,24.49,254,0,1,2,66.9,7,Oct-1996,Feb-2018
Paid,234.63,C2,7 years,Debt consolidation,0,20000,Forklift operator,0,0,1,69,6700,32000,283xx,NC,25.88,60,0,1,1,46.8,0,Dec-2012,Feb-2018
Paid,145.14,F1,10+ years,Major purchase,1,19000,coordinator,1,1,0,101,500,73000,900xx,CA,14.78,147,0,1,0,47,1,Jul-1994,Feb-2018
Paid,212.63,C4,10+ years,Debt consolidation,0,9600,Certified Professional Assistant,0,0,1,NA,25700,60000,327xx,FL,24.06,NA,0,0,0,54.5,1,Sep-2006,Feb-2018
Paid,531.56,C4,10+ years,Debt consolidation,1,24000,Corrections Officer,0,0,2,61,26200,86534,114xx,NY,29.96,223,0,12,3,42.8,0,May-1999,Feb-2018
Paid,271.85,C2,10+ years,Debt consolidation,0,12000,Mill Operator,1,1,2,71,8900,85000,255xx,WV,15.77,151,0,0,4,22.3,0,May-2005,Feb-2018
Paid,131.78,B2,1 year,Debt consolidation,0,5500,Drafter,0,0,0,110,5700,47850,347xx,FL,19.01,135,0,1,1,74.3,0,Aug-2006,Feb-2018
Paid,274.36,B5,< 1 year,Home improvement,0,22400,Mechanical Assembler,0,1,1,75,3800,40000,451xx,OH,41.25,95,0,1,3,19.2,1,Sep-2005,Feb-2018
Paid,293.95,B5,< 1 year,Credit card refinancing,0,24000,Driver/Operator,1,0,0,NA,14700,48000,688xx,NE,7.78,171,0,0,0,82.6,5,Jul-2003,Dec-2017
Paid,274.47,C5,1 year,Credit card refinancing,0,25000,Senior Marketing Data Analyst,0,1,0,41,10700,92000,300xx,GA,19.36,188,0,0,2,43.6,4,Apr-2002,Feb-2018
Paid,570.76,B3,2 years,Debt consolidation,0,24000,Medical Laboratory Technician,3,0,2,83,11700,60000,395xx,MS,20.72,112,0,3,0,24.1,0,Jul-2008,Feb-2018
Paid,292.29,C3,3 years,Debt consolidation,0,13000,Supervisor,0,0,1,98,7000,35000,924xx,CA,10.49,22,0,0,0,88.7,0,Dec-2013,Feb-2018
Paid,83.26,D3,10+ years,Debt consolidation,0,4000,maintenace mechanic,3,0,3,85,3300,42000,268xx,WV,33.11,132,0,1,0,95.5,1,Dec-2006,Feb-2018
Paid,498.25,A4,2 years,Debt consolidation,0,20000,Loan Officer Assistant,0,0,3,NA,53900,90000,902xx,CA,14,51,0,0,2,24.1,1,Jul-1998,Feb-2018
Paid,363.17,D2,10+ years,Debt consolidation,3,35000,Sr. Advisor,2,0,0,57,30000,180000,958xx,CA,33.68,159,0,0,1,78,2,Mar-1984,Feb-2018
Paid,491.38,B1,6 years,Debt consolidation,0,10000,Maintenace Planner,0,1,0,NA,31600,100000,480xx,MI,3.12,121,0,0,1,18,0,Aug-2005,Feb-2018
Paid,296.18,A5,9 years,Debt consolidation,0,12000,RVP,0,1,0,62,23200,35000,535xx,WI,39.06,180,0,4,2,56.1,2,Dec-2002,Feb-2018
Paid,394.61,C4,4 years,Debt consolidation,0,35000,Owner,1,0,2,71,2500,50000,467xx,IN,55.88,124,0,1,6,0,3,Aug-2007,Dec-2017
Paid,198.06,A2,3 years,Credit card refinancing,0,7800,Administrative Assistant,0,0,0,101,17800,41000,064xx,CT,22.86,146,0,1,0,45.9,0,Sep-2005,Feb-2018
Paid,116.09,B5,9 years,Credit card refinancing,0,5000,Jr Logistics Analyst,0,0,0,78,8100,49500,285xx,NC,38.13,144,0,2,4,74,2,Feb-1996,Feb-2018
Paid,74.75,A4,NA,Debt consolidation,0,3000,NA,0,0,0,56,4750,38000,770xx,TX,23.12,127,0,0,3,79,2,Jun-2004,Feb-2018
Paid,359.39,B2,2 years,Debt consolidation,0,15000,Category Manager,2,0,3,68,26500,92000,600xx,IL,9.82,89,0,3,0,49.6,1,Oct-2006,Feb-2018
Paid,131.75,C5,1 year,Credit card refinancing,0,12000,Manager,0,0,1,88,38300,95000,953xx,CA,24.43,122,0,1,6,30.7,0,Oct-2007,Feb-2018
Paid,185.44,C5,2 years,Debt consolidation,0,8500,Medical assistant,0,0,1,89,9900,30000,012xx,MA,39.64,98,0,0,1,98.4,0,Oct-2009,Dec-2017
Paid,175.97,E2,10+ years,Debt consolidation,0,20000,District Operations Manager,1,0,1,92,15800,80000,370xx,TN,16.29,131,0,1,3,99.5,4,Dec-2001,Feb-2018
Paid,100.16,D5,6 years,Other,2,5000,Caahier,0,0,2,8,7300,25000,105xx,NY,38.45,33,1388,0,0,72.5,0,Jun-2012,Feb-2018
Paid,521.98,A1,10+ years,Debt consolidation,1,20325,Professor,0,0,0,89,24000,155000,553xx,MN,13.74,150,0,1,0,87.3,2,Feb-1987,Feb-2018
Paid,163.98,D4,10+ years,Credit card refinancing,0,8000,manager,1,0,1,99,22900,122000,109xx,NY,10.58,3,0,2,0,86.3,0,Aug-1984,Feb-2018
Paid,69.65,B5,< 1 year,Debt consolidation,0,3000,Associate,0,0,0,NA,5000,19400,750xx,TX,5.06,NA,0,1,0,69.6,0,Jul-1999,Feb-2018
Paid,259.66,B4,2 years,Debt consolidation,0,11000,Code Enforcement oFFICER,0,0,3,NA,31200,88000,853xx,AZ,12.37,138,0,4,5,39.4,2,Feb-2001,Feb-2018
Paid,251.5,A3,3 years,Home improvement,0,10000,Owner,0,0,0,101,31500,45000,330xx,FL,2.19,142,369,0,0,12.8,0,Feb-2006,Feb-2018
Paid,493.63,A5,NA,Credit card refinancing,0,20000,NA,0,0,0,71,25600,76416,891xx,NV,11.7,146,0,1,1,61.8,2,Aug-2003,Feb-2018
Paid,71.89,B2,2 years,Home improvement,0,3000,Customer Service,0,0,2,75,31300,15000,346xx,FL,88.8,87,4307,5,0,26.8,2,Jun-1990,Dec-2017
Paid,148.09,A5,2 years,Credit card refinancing,0,6000,Loan Support,2,0,0,74,21900,33200,042xx,ME,26.9,65,0,0,4,36.1,0,Jul-2012,Feb-2018
Paid,149.48,A4,10+ years,Home buying,0,6000,Facility ser ice,2,0,2,72,41300,70000,945xx,CA,18.12,310,0,0,0,22.4,1,Feb-1992,Feb-2018
Paid,118.03,B4,4 years,Major purchase,0,5000,Registered nurse,0,0,1,94,38000,45000,146xx,NY,17.07,76,0,1,0,1.3,0,Aug-2011,Feb-2018
Paid,385.23,A1,10+ years,Credit card refinancing,0,15000,Professor,1,0,5,88,145700,180000,221xx,VA,15.12,27,0,1,5,10.9,7,Aug-1998,Feb-2018
Paid,231.14,A1,< 1 year,Credit card refinancing,0,9000,Senior Consultant,3,0,0,26,93700,125000,300xx,GA,14.62,56,0,0,5,10.7,0,Apr-2012,Feb-2018
Paid,321.92,A3,6 years,Credit card refinancing,0,12800,parts back counter specialist,0,0,0,46,16100,60000,217xx,MD,15.18,45,0,0,1,34.3,1,Mar-2013,Feb-2018
Paid,269.76,C1,9 years,Debt consolidation,0,22400,Warehouse man,0,0,0,88,15500,53486,953xx,CA,21.23,65,0,1,3,31.6,2,Feb-2009,Feb-2018
Paid,323.87,A4,5 years,Debt consolidation,0,13000,Store Manager,1,0,2,60,14900,42000,335xx,FL,18.74,118,0,0,2,49.3,0,Mar-2005,Feb-2018
Paid,181.13,B2,NA,Debt consolidation,0,14000,NA,0,0,0,79,31000,45000,074xx,NJ,18.95,123,0,2,2,0.1,1,Mar-1990,Feb-2018
Paid,107.03,B3,10+ years,Debt consolidation,14,4500,Team Lead,0,0,2,81,12400,60100,802xx,CO,8.75,115,0,0,1,25.9,3,Feb-2004,Feb-2018
Paid,924.63,C1,2 years,Debt consolidation,0,20000,Case Manager,0,1,1,51,21000,100000,303xx,GA,14.21,52,0,1,1,75,2,Apr-2003,Feb-2018
Paid,455.65,C2,6 years,Debt consolidation,1,10000,Assistant Branch Manager,1,0,1,80,4500,48000,959xx,CA,11.78,62,0,3,1,67.4,0,Feb-2007,Feb-2018
Paid,201.2,A3,6 years,Car financing,0,8000,CEO,1,0,0,NA,21500,32800,936xx,CA,1.09,NA,0,0,0,4.6,0,Oct-2014,Feb-2018
Paid,804.82,C1,9 years,Business,1,35000,CEO,0,1,1,NA,19300,150000,838xx,ID,8.41,278,0,6,0,61,1,Oct-1994,Feb-2018
Paid,113.84,E3,2 years,Credit card refinancing,0,6000,Manager,0,0,2,97,19100,94500,331xx,FL,6.57,114,0,0,1,51.4,5,Nov-2001,Feb-2018
Paid,231.14,A1,7 years,Debt consolidation,0,9000,Associate Professor,0,0,0,49,41200,78000,034xx,NH,11.6,120,0,0,0,20.5,6,Nov-2006,Feb-2018
Paid,221.48,C4,6 years,Medical expenses,0,10000,MANAGER,0,0,0,NA,20000,89000,952xx,CA,0,62,0,1,1,0,0,Oct-2012,Feb-2018
Paid,194.06,B2,10+ years,Debt consolidation,0,15000,Manager,0,0,0,58,63000,56000,496xx,MI,38.86,153,0,1,0,31.2,5,Nov-2003,Feb-2018
Paid,293.95,B5,< 1 year,Credit card refinancing,0,24000,Workplace Coordinator,0,0,0,78,26400,60000,946xx,CA,17.3,105,0,0,0,88,0,Jun-2000,Feb-2018
Paid,348.28,B5,NA,Debt consolidation,0,15000,NA,0,0,1,86,21000,20000,381xx,TN,19.93,66,0,0,0,43.2,0,Apr-2010,Feb-2018
Paid,314.17,C5,4 years,Debt consolidation,0,14400,bar manager,1,0,1,76,15200,56000,922xx,CA,31.98,44,0,1,2,25.1,0,Aug-2005,Feb-2018
Paid,251.5,A3,NA,Credit card refinancing,0,10000,NA,0,0,0,NA,11800,32000,330xx,FL,2.93,133,1470,0,0,1.4,1,Dec-1997,Dec-2017
Paid,127.94,B1,10+ years,Debt consolidation,0,5300,Human Services Case Worker,2,1,2,61,6000,30000,292xx,SC,16.14,153,0,1,0,0,2,Mar-2005,Feb-2018
Paid,188.62,A3,< 1 year,Credit card refinancing,0,7500,Behavior Interventionist,0,0,0,59,25700,35000,941xx,CA,21.88,20,0,1,0,29.7,0,Sep-2011,Feb-2018
Paid,459.9,C1,2 years,Debt consolidation,0,20000,Collaboration Tech Services Specialist,0,0,1,85,4000,48000,454xx,OH,19.28,55,0,2,2,90.7,0,Sep-2007,Feb-2018
Paid,246.81,A5,1 year,Credit card refinancing,0,10000,Jr. Staff Accountant,1,0,3,NA,47000,65000,945xx,CA,5.52,1,0,2,1,38.1,0,Jun-2004,Feb-2018
Paid,340.38,C4,10+ years,Debt consolidation,0,15000,IT Specialist,0,0,2,77,10400,90000,212xx,MD,18.8,127,2418,0,0,53.8,0,Apr-2001,Feb-2018
Paid,763.6,C5,10+ years,Credit card refinancing,0,35000,Financial Manager,0,0,2,97,47700,250000,117xx,NY,22.03,194,0,5,0,91,3,Jan-1986,Feb-2018
Paid,126.97,A2,1 year,Debt consolidation,0,5000,Tech Software,1,0,0,NA,52800,65000,021xx,MA,2.55,NA,0,0,0,8,0,Feb-2014,Feb-2018
Paid,276.84,A4,10+ years,Credit card refinancing,0,20000,contractor,0,0,1,68,95700,85000,585xx,ND,20.42,174,0,0,1,0.1,0,Aug-1995,Dec-2017
Paid,120.43,C1,10+ years,Debt consolidation,0,10000,FAC Manager,3,1,1,78,10300,49200,207xx,MD,13.93,120,1338,3,11,0,4,Dec-1999,Feb-2018
Paid,362.26,B2,10+ years,Home improvement,0,28000,Director of Human Resources,1,0,1,103,45300,125000,150xx,PA,19.07,158,0,1,0,25.8,4,Feb-1990,Feb-2018
Paid,123.41,A5,7 years,Debt consolidation,0,5000,Office Manager,0,0,0,30,19400,29000,486xx,MI,32.37,151,0,0,3,33.8,0,Apr-2004,Feb-2018
Paid,320.86,A5,5 years,Debt consolidation,0,13000,DBA,0,0,0,78,59100,90000,232xx,VA,19.08,38,0,1,0,16.5,0,Dec-2010,Feb-2018
Paid,434.49,B1,10+ years,Debt consolidation,0,18000,field foreman,0,0,1,76,18000,136000,077xx,NJ,11.29,139,53,1,0,83.3,3,Jul-1997,Feb-2018
Paid,804.82,C1,10+ years,Debt consolidation,0,35000,President,0,0,0,NA,22700,200000,021xx,MA,6.59,116,0,0,0,98.5,1,Jul-1985,Feb-2018
Paid,192.68,C1,8 years,Debt consolidation,0,16000,Program Analyst,3,0,3,76,3000,101891,220xx,VA,13.84,141,5745,1,1,50.2,0,Jul-2005,Feb-2018
Paid,421.49,C1,9 years,Debt consolidation,0,35000,Sales associate,2,0,0,88,82800,179000,077xx,NJ,30.71,107,0,3,0,64.7,2,Aug-1991,Dec-2017
Paid,1489.87,C3,5 years,Credit card refinancing,1,24000,Second class petty officer,0,0,2,72,13300,45000,235xx,VA,28.21,32,0,0,4,36.9,0,Jan-2012,Feb-2018
Paid,92.87,B5,2 years,Debt consolidation,0,4000,StoreCare+ Advisor,1,0,0,79,3700,25000,356xx,AL,22.08,87,0,2,0,51.5,0,Aug-2007,Feb-2018
Paid,941.03,B1,4 years,Credit card refinancing,0,10000,Sales,1,1,0,NA,68200,55000,112xx,NY,15.74,37,0,1,1,30.5,0,Jun-2013,Feb-2018
Paid,229.15,F1,10+ years,Other,1,30000,Baker,1,0,0,63,22200,54000,640xx,MO,22.44,173,0,1,0,31.1,2,Mar-2001,Feb-2018
Paid,104.73,C5,4 years,Other,0,4800,Senior AR specalist,2,0,2,88,11500,33000,128xx,NY,26.18,57,0,2,0,60.7,1,Apr-2006,Feb-2018
Paid,109.79,C5,7 years,Other,0,10000,Family Assistant,1,0,0,NA,3800,35000,334xx,FL,0.51,NA,0,0,0,11.3,0,Jan-2006,Feb-2018
Paid,349.08,C5,10+ years,Debt consolidation,0,16000,Billing Supervisor,0,0,2,78,13200,78000,115xx,NY,12.11,39,0,0,0,21.4,0,May-2013,Feb-2018
Paid,112.3,A5,< 1 year,Credit card refinancing,0,4550,Postdoctoral Fellow,0,0,0,106,41600,47477,063xx,CT,27.83,140,0,2,0,28.3,0,Dec-1990,Feb-2018
Paid,90,F3,3 years,Debt consolidation,0,12300,System Analyst,2,0,3,90,3000,101000,078xx,NJ,14.56,75,443,6,0,58.4,3,Sep-2005,Feb-2018
Paid,756.85,B3,10+ years,Debt consolidation,0,31825,Quality Auditor,0,0,1,44,45100,102000,752xx,TX,41.95,137,0,0,4,52.8,2,Nov-1994,Feb-2018
Paid,156.91,B1,10+ years,Debt consolidation,0,6500,Teacher,0,0,0,43,0,175000,019xx,MA,6.41,31,0,0,2,NA,0,May-1997,Dec-2017
Paid,262.13,B1,10+ years,Home buying,0,20000,Manager of Third Party Logistics,1,1,2,75,0,85000,300xx,GA,5.05,18,0,3,2,NA,2,Apr-1988,Feb-2018
Paid,134.1,B3,10+ years,Credit card refinancing,0,10500,Diesel mechanic,0,1,2,66,18000,70000,466xx,IN,35.57,103,0,0,3,48.1,0,Jan-2006,Feb-2018
Paid,700,C5,7 years,Debt consolidation,0,7200,Case manager,1,0,2,81,12800,39520,707xx,LA,29.18,119,0,3,3,18.3,0,Jan-2008,Feb-2018
Paid,348.28,B5,8 years,Credit card refinancing,0,15000,Foreman,0,0,1,77,14900,90000,573xx,SD,19.75,47,118,3,0,69,2,Sep-2011,Feb-2018
Paid,144.51,C1,1 year,Debt consolidation,0,12000,Owner,0,0,0,79,37500,20000,931xx,CA,17.47,7,0,1,0,3,0,Dec-2007,Feb-2018
Paid,363.18,D2,< 1 year,Debt consolidation,0,35000,RN,0,0,1,NA,31500,88000,940xx,CA,8.24,124,0,2,0,71.3,0,May-2007,Feb-2018
Paid,246.81,A5,7 years,Other,0,10000,food nutrition service,0,0,1,71,28800,22500,935xx,CA,25.12,28,0,4,0,5,0,Dec-2011,Feb-2018
Paid,239.6,B2,10+ years,Credit card refinancing,0,10000,broadcaster,0,0,3,41,11500,90000,207xx,MD,18.61,230,245,0,9,69.7,0,Oct-1998,Feb-2018
Paid,179.87,C3,7 years,Debt consolidation,0,8000,Blade Maker,0,0,1,81,3000,40000,065xx,CT,18.39,134,0,1,1,4,0,Mar-2006,Dec-2017
Paid,80.38,C3,NA,Credit card refinancing,0,3575,NA,1,0,1,NA,2400,13500,061xx,CT,21.6,122,0,0,0,82.3,0,Aug-2007,Feb-2018
Paid,153.26,B3,NA,Home improvement,0,12000,NA,0,1,0,NA,8300,70000,800xx,CO,13.08,31,0,0,3,11.1,2,Aug-1990,Feb-2018
Paid,226.54,C2,1 year,Debt consolidation,0,10000,Fork Lift Driver,0,0,0,NA,5800,31200,452xx,OH,24.42,37,0,1,0,9.7,0,Nov-2014,Feb-2018
Paid,578.99,D2,3 years,Home buying,0,20000,Driver,0,0,2,69,2100,50000,086xx,NJ,20.74,78,0,0,3,0.3,0,Jun-2011,Feb-2018
Paid,816.87,C4,10+ years,Debt consolidation,1,36000,"Director, Marketing Partnerships",0,0,0,61,42300,100000,782xx,TX,12.26,156,75,0,1,50.7,3,Jan-1999,Feb-2018
Paid,347.3,C3,3 years,Debt consolidation,0,30000,Chef,2,0,2,63,23600,56000,606xx,IL,6.97,147,0,1,0,26.8,0,Sep-2005,Dec-2017
Paid,266.49,D1,10+ years,Debt consolidation,0,25000,Manager,0,0,1,NA,27700,36000,647xx,MO,17.2,279,0,0,1,62.1,0,Sep-1994,Dec-2017
Paid,234.63,C2,10+ years,Debt consolidation,0,20000,Guest Services,0,0,0,67,17550,45742,840xx,UT,25.72,144,0,0,0,97,0,Jul-1997,Feb-2018
Paid,138.92,C3,3 years,Other,1,12000,SUPERVISOR,0,1,0,NA,8000,70000,339xx,FL,0.93,79,0,0,0,10.7,0,Apr-2005,Feb-2018
Paid,80.48,C1,10+ years,Medical expenses,0,3500,trust analyst position,0,1,0,NA,4700,55000,410xx,KY,4.49,49,0,0,0,67.3,0,Aug-2004,Feb-2018
Paid,362.15,A3,10+ years,Other,1,14400,attorney,0,0,0,65,7800,50000,018xx,MA,15.14,108,0,1,1,2.7,2,Jan-1979,Feb-2018
Paid,330.12,D5,4 years,Credit card refinancing,0,35000,A/C TECH,0,0,1,69,20400,73000,780xx,TX,39.34,221,0,1,8,58.8,0,Dec-1982,Feb-2018
Paid,1005.97,A3,1 year,Debt consolidation,0,40000,General Manager,1,0,3,106,109500,62000,786xx,TX,4.18,52,0,2,2,10.5,0,Nov-2008,Feb-2018
Paid,512.49,B3,5 years,Debt consolidation,0,21550,Educational Diagnosticia,0,0,1,68,27900,83000,760xx,TX,25.51,194,0,0,13,64.4,1,Jun-1992,Feb-2018
Paid,888.71,A2,8 years,Credit card refinancing,0,35000,BI,1,0,1,42,89500,98000,330xx,FL,23.18,68,0,1,0,13.1,1,Apr-2009,Feb-2018
Paid,190.25,B3,8 years,Debt consolidation,0,8000,Volunteer Services Manager,0,1,4,NA,14400,78000,201xx,VA,3,16,1725,2,0,31.6,1,Jan-2011,Feb-2018
Paid,422.66,D2,1 year,Debt consolidation,0,20000,Information Systems Manager,0,0,1,87,11300,88000,799xx,TX,12.91,100,0,0,4,32.3,0,Aug-2009,Feb-2018
Paid,996.5,A4,10+ years,Debt consolidation,0,40000,President,0,0,0,NA,105500,1428000,321xx,FL,7.22,173,0,0,6,65.6,5,Nov-1985,Feb-2018
Paid,241.44,A3,4 years,Credit card refinancing,0,9600,Accounting Analyst,0,0,0,44,19700,45000,930xx,CA,26.69,150,0,1,0,39.3,0,Mar-2005,Feb-2018
Paid,18.68,E4,10+ years,Other,0,1000,Production Specialist,1,0,0,81,7500,58000,433xx,OH,5.92,45,413,4,0,48.8,2,Jun-2002,Feb-2018
Paid,42.92,D1,10+ years,Major purchase,1,2000,Waiter,0,0,1,68,7400,45000,104xx,NY,21.19,104,0,0,1,72.3,0,Feb-2008,Feb-2018
Paid,354.37,C4,NA,Debt consolidation,0,16000,NA,1,1,2,53,16800,43000,609xx,IL,9.55,62,0,3,0,70.1,3,Sep-1988,Feb-2018
Paid,143.76,B2,10+ years,Credit card refinancing,0,6000,Keyer,1,0,2,52,6000,43000,585xx,ND,16.79,40,0,0,0,56.2,0,Nov-2010,Feb-2018
Paid,1027.27,A1,10+ years,Credit card refinancing,0,40000,Police Officer,1,0,1,59,34200,93000,175xx,PA,18.48,65,0,0,4,8.7,3,Mar-1996,Dec-2017
Paid,251.5,A3,3 years,Debt consolidation,0,10000,"Client Relationship Manager, Team Lead",0,0,1,76,48400,105000,750xx,TX,29.61,129,0,0,5,39.7,7,Jul-1988,Feb-2018
Paid,112.42,C3,NA,Debt consolidation,2,5000,NA,0,0,0,NA,7700,42000,328xx,FL,11.94,130,0,0,1,52,2,May-1965,Feb-2018
Paid,85.56,E3,7 years,Debt consolidation,0,10000,Auto Sales,1,0,2,75,5300,87221,282xx,NC,9.91,120,0,2,1,66.8,1,Feb-1988,Feb-2018
Paid,116.09,B5,1 year,Debt consolidation,0,5000,WTL,1,0,1,96,1000,24000,320xx,FL,7.45,39,0,0,0,59,0,Aug-2013,Feb-2018
